gene_id,Chr,Product,Name,wt_TPM,lim_TPM
BBFGCJEA_03628,ec_contig_17,p-hydroxybenzoic acid efflux pump subunit AaeB,aaeB_2,2.04668,0.418361
BBFGCJEA_03629,ec_contig_17,p-hydroxybenzoic acid efflux pump subunit AaeA,aaeA_2,10.7664,2.32648
BBFGCJEA_03630,ec_contig_17,Protein AaeX,aaeX,9.63143,2.75178
BBFGCJEA_03631,ec_contig_17,HTH-type transcriptional activator AaeR,aaeR,18.3541,3.54122
BBFGCJEA_03632,ec_contig_17,Metalloprotease TldD,tldD,53.4854,10.0678
BBFGCJEA_03633,ec_contig_17,Intermembrane phospholipid transporter YhdP,yhdP,20.7866,0.876285
BBFGCJEA_03634,ec_contig_17,Ribonuclease G,rng,48.452,3.58968
BBFGCJEA_03635,ec_contig_17,dTTP/UTP pyrophosphatase,yhdE,59.0022,5.22932
BBFGCJEA_03636,ec_contig_17,Rod shape-determining protein MreD,mreD,81.2644,5.43379
BBFGCJEA_03637,ec_contig_17,Cell shape-determining protein MreC,mreC,75.9273,3.01699
BBFGCJEA_03638,ec_contig_17,Cell shape-determining protein MreB,mreB,226.17,9.32022
BBFGCJEA_03639,ec_contig_17,RNase E specificity factor CsrD,csrD,17.0314,2.73789
BBFGCJEA_03640,ec_contig_17,putative acrylyl-CoA reductase AcuI,acuI,12.5949,3.60808
BBFGCJEA_03641,ec_contig_17,Biotin carboxyl carrier protein of acetyl-CoA carboxylase,accB,255.874,16.7654
BBFGCJEA_03642,ec_contig_17,Biotin carboxylase,accC,221.66,4.71269
BBFGCJEA_03643,ec_contig_17,putative membrane protein YhdT,yhdT,25.4698,1.07807
BBFGCJEA_03644,ec_contig_17,Sodium/pantothenate symporter,panF,11.7895,1.64955
BBFGCJEA_03645,ec_contig_17,Ribosomal protein L11 methyltransferase,prmA,21.5249,2.29128
BBFGCJEA_03646,ec_contig_17,tRNA-dihydrouridine synthase B,dusB,206.918,4.11538
BBFGCJEA_03647,ec_contig_17,DNA-binding protein Fis,fis,99.0675,1.76411
BBFGCJEA_03648,ec_contig_17,DNA adenine methyltransferase YhdJ,yhdJ,2.6364,0.803459
BBFGCJEA_03649,ec_contig_17,hypothetical protein,,33.0197,0.831651
BBFGCJEA_03650,ec_contig_17,HTH-type transcriptional regulator AcrR,acrR_2,2.00037,0.282234
BBFGCJEA_03651,ec_contig_17,Multidrug export protein AcrE,acrE,0.721109,0.452452
BBFGCJEA_03652,ec_contig_17,multidrug efflux RND transporter permease subunit AcrF,acrF,2.89501,0.566487
BBFGCJEA_03653,ec_contig_17,hypothetical protein,,1.77238,0.90024
BBFGCJEA_03654,ec_contig_17,hypothetical protein,,9.29303,43.9988
BBFGCJEA_03655,ec_contig_17,hypothetical protein,,3.93791,13.5801
BBFGCJEA_03656,ec_contig_17,Putative amino-acid ABC transporter-binding protein YhdW,yhdW,4.65154,3.07144
BBFGCJEA_03657,ec_contig_17,hypothetical protein,,3.09599,0.633236
BBFGCJEA_03658,ec_contig_17,Inner membrane amino-acid ABC transporter permease protein YhdY,yhdY,2.02443,0.610178
BBFGCJEA_03659,ec_contig_17,Glutamine transport ATP-binding protein GlnQ,glnQ_2,13.7524,8.33294
BBFGCJEA_03660,ec_contig_17,,,1889.19,936.099
BBFGCJEA_03661,ec_contig_17,,,4738.49,9807.13
BBFGCJEA_03662,ec_contig_17,,,8022.87,1371.58
BBFGCJEA_03663,ec_contig_17,hypothetical protein,,16.5661,9.246
BBFGCJEA_03664,ec_contig_17,Protein YrdA,yrdA_2,215.996,23.5335
BBFGCJEA_03665,ec_contig_17,hypothetical protein,,111.473,9.4286
BBFGCJEA_03666,ec_contig_17,Shikimate dehydrogenase (NADP(+)),aroE,20.6917,1.8735
BBFGCJEA_03667,ec_contig_17,Threonylcarbamoyl-AMP synthase,tsaC,28.032,6.79254
BBFGCJEA_03668,ec_contig_17,DNA topoisomerase 1,topA_2,171.197,74.8485
BBFGCJEA_03669,ec_contig_17,Protein Smg,smg,83.4216,41.0562
BBFGCJEA_03670,ec_contig_17,hypothetical protein,,15.4565,4.95664
BBFGCJEA_03671,ec_contig_17,Peptide deformylase,def,352.51,70.4457
BBFGCJEA_03672,ec_contig_17,Methionyl-tRNA formyltransferase,fmt,49.4571,16.5014
BBFGCJEA_03673,ec_contig_17,Ribosomal RNA small subunit methyltransferase B,rsmB,27.8348,2.52396
BBFGCJEA_03674,ec_contig_17,Trk system potassium uptake protein TrkA,trkA,17.0334,4.29414
BBFGCJEA_03675,ec_contig_17,Large-conductance mechanosensitive channel,mscL,68.3023,10.5626
BBFGCJEA_03676,ec_contig_17,Alternative ribosome-rescue factor A,arfA,140.296,108.172
BBFGCJEA_03677,ec_contig_17,HTH-type transcriptional regulator ZntR,zntR,15.0474,4.30467
BBFGCJEA_03678,ec_contig_17,hypothetical protein,,13.6445,5.27388
BBFGCJEA_03679,ec_contig_17,Large ribosomal subunit protein bL17,rplQ,3307.56,38.6912
BBFGCJEA_03680,ec_contig_17,DNA-directed RNA polymerase subunit alpha,rpoA,1792.64,31.1113
BBFGCJEA_03681,ec_contig_17,Small ribosomal subunit protein uS4,rpsD,974.14,27.5409
BBFGCJEA_03682,ec_contig_17,Small ribosomal subunit protein uS11,rpsK,443.468,15.3535
BBFGCJEA_03683,ec_contig_17,Small ribosomal subunit protein uS13,rpsM,1950.57,58.9144
BBFGCJEA_03684,ec_contig_17,Large ribosomal subunit protein bL36A,rpmJ,8293.14,371.044
BBFGCJEA_03685,ec_contig_17,Protein translocase subunit SecY,secY,2271.78,70.5498
BBFGCJEA_03686,ec_contig_17,Large ribosomal subunit protein uL15,rplO,882.866,30.1975
BBFGCJEA_03687,ec_contig_17,Large ribosomal subunit protein uL30,rpmD,2949.95,161.132
BBFGCJEA_03688,ec_contig_17,Small ribosomal subunit protein uS5,rpsE,1539.54,61.0372
BBFGCJEA_03689,ec_contig_17,Large ribosomal subunit protein uL18,rplR,883.471,41.7587
BBFGCJEA_03690,ec_contig_17,Large ribosomal subunit protein uL6,rplF,1389.63,59.8508
BBFGCJEA_03691,ec_contig_17,Small ribosomal subunit protein uS8,rpsH,2118.55,75.1342
BBFGCJEA_03692,ec_contig_17,Small ribosomal subunit protein uS14,rpsN,829.747,43.1724
BBFGCJEA_03693,ec_contig_17,Large ribosomal subunit protein uL5,rplE,3968.19,132.579
BBFGCJEA_03694,ec_contig_17,Large ribosomal subunit protein uL24,rplX,2838.53,129.856
BBFGCJEA_03695,ec_contig_17,Large ribosomal subunit protein uL14,rplN,2779.26,116.398
BBFGCJEA_03696,ec_contig_17,Small ribosomal subunit protein uS17,rpsQ,4915.59,219.703
BBFGCJEA_03697,ec_contig_17,Large ribosomal subunit protein uL29,rpmC,2331.55,50.094
BBFGCJEA_03698,ec_contig_17,Large ribosomal subunit protein uL16,rplP,1987.88,41.1576
BBFGCJEA_03699,ec_contig_17,Small ribosomal subunit protein uS3,rpsC,2950.58,51.3917
BBFGCJEA_03700,ec_contig_17,Large ribosomal subunit protein uL22,rplV,1575.39,27.3096
BBFGCJEA_03701,ec_contig_17,Small ribosomal subunit protein uS19,rpsS,1484.96,23.0716
BBFGCJEA_03702,ec_contig_17,Large ribosomal subunit protein uL2,rplB,572.95,9.69753
BBFGCJEA_03703,ec_contig_17,Large ribosomal subunit protein uL23,rplW,1479.2,23.3439
BBFGCJEA_03704,ec_contig_17,Large ribosomal subunit protein uL4,rplD,1070.76,17.5388
BBFGCJEA_03705,ec_contig_17,Large ribosomal subunit protein uL3,rplC,2224.56,29.88
BBFGCJEA_03706,ec_contig_17,Small ribosomal subunit protein uS10,rpsJ,1418.19,27.7084
BBFGCJEA_03707,ec_contig_17,Putative general secretion pathway protein B,gspB,5.32136,0.445527
BBFGCJEA_03708,ec_contig_17,Putative general secretion pathway protein A,gspA,1.18624,0.178211
BBFGCJEA_03709,ec_contig_17,Putative type II secretion system protein C,gspC,4.45453,1.69693
BBFGCJEA_03710,ec_contig_17,Putative secretin GspD,gspD,2.43967,0.287437
BBFGCJEA_03711,ec_contig_17,Putative type II secretion system protein E,gspE,1.87267,0.126263
BBFGCJEA_03712,ec_contig_17,Putative type II secretion system protein F,gspF,2.54424,0.437711
BBFGCJEA_03713,ec_contig_17,Type II secretion system core protein G,gspG,2.18686,0.170887
BBFGCJEA_03714,ec_contig_17,Type II secretion system protein H,gspH,0.577886,0.220143
BBFGCJEA_03717,ec_contig_17,Type II secretion system protein J,gspJ,1.16953,0.127293
BBFGCJEA_03718,ec_contig_17,Putative type II secretion system protein K,gspK,3.8188,0.646558
BBFGCJEA_03719,ec_contig_17,Putative type II secretion system protein L,gspL,4.11446,0.578726
BBFGCJEA_03720,ec_contig_17,Putative type II secretion system protein M,gspM,3.29595,1.37708
BBFGCJEA_03721,ec_contig_17,Prepilin leader peptidase/N-methyltransferase,gspO,2.31836,1.71114
BBFGCJEA_03722,ec_contig_17,Bacterioferritin,bfr,312.382,125.924
BBFGCJEA_03723,ec_contig_17,Bacterioferritin-associated ferredoxin,bfd,166.379,133.576
BBFGCJEA_03724,ec_contig_17,putative bifunctional chitinase/lysozyme,chiA,4.613,1.09745
BBFGCJEA_03725,ec_contig_17,Elongation factor Tu 1,tufA,2415.49,72.7957
BBFGCJEA_03726,ec_contig_17,elongation factor G FusA1,fusA1,1714.62,83.9967
BBFGCJEA_03727,ec_contig_17,Small ribosomal subunit protein uS7,rpsG,1652.94,78.9375
BBFGCJEA_03728,ec_contig_17,Small ribosomal subunit protein uS12,rpsL,1307.32,64.0704
BBFGCJEA_03729,ec_contig_17,Protein TusB,tusB,22.7693,54.837
BBFGCJEA_03730,ec_contig_17,Protein TusC,tusC,10.7792,0.727694
BBFGCJEA_03731,ec_contig_17,Sulfurtransferase TusD,tusD,21.387,2.12748
BBFGCJEA_03732,ec_contig_17,Transcriptional regulator DauR,dauR,20.1441,1.86345
BBFGCJEA_03733,ec_contig_17,FKBP-type peptidyl-prolyl cis-trans isomerase FkpA,fkpA,108.21,11.462
BBFGCJEA_03734,ec_contig_17,Protein SlyX ,slyX,64.2601,5.81016
BBFGCJEA_03735,ec_contig_17,FKBP-type peptidyl-prolyl cis-trans isomerase SlyD,slyD,471.796,33.4982
BBFGCJEA_03736,ec_contig_17,hypothetical protein,,62.6833,10.4267
BBFGCJEA_03737,ec_contig_17,Glutathione-regulated potassium-efflux system protein KefC,kefC_2,11.7361,1.92716
BBFGCJEA_03738,ec_contig_17,General stress protein 14,ywrO,9.03208,1.28815
BBFGCJEA_03739,ec_contig_17,putative ATP-binding protein YheS,yheS,15.0004,1.54468
BBFGCJEA_03740,ec_contig_17,hypothetical protein,,10.1794,2.08522
BBFGCJEA_03741,ec_contig_17,hypothetical protein,,25.4573,8.20258
BBFGCJEA_03742,ec_contig_17,Phosphoribulokinase%2C plasmid,cfxP,17.6438,1.33351
BBFGCJEA_03743,ec_contig_17,Protein YhfA,yhfA,47.5436,6.19118
BBFGCJEA_03744,ec_contig_17,DNA-binding transcriptional dual regulator CRP,crp,315.091,35.9462
BBFGCJEA_03745,ec_contig_17,hypothetical protein,,20.4139,0.8054
BBFGCJEA_03746,ec_contig_17,Acetylornithine/succinyldiaminopimelate aminotransferase,argD,162.226,3.18765
BBFGCJEA_03747,ec_contig_17,Aminodeoxychorismate synthase component 2,pabA,5.44329,0.597196
BBFGCJEA_03748,ec_contig_17,putative protein adenylyltransferase Fic,fic,4.03226,4.40651
BBFGCJEA_03749,ec_contig_17,putative protein YhfG,yhfG,16.812,24.0585
BBFGCJEA_03750,ec_contig_17,Peptidyl-prolyl cis-trans isomerase A,ppiA,27.1747,1.24094
BBFGCJEA_03751,ec_contig_17,Protein TsgA,tsgA,11.0541,1.80472
BBFGCJEA_03752,ec_contig_17,Nitrite reductase [NAD(P)H],nasD,1.56397,0.250084
BBFGCJEA_03753,ec_contig_17,Nitrite reductase (NADH) small subunit,nirD,1.0515,0.457789
BBFGCJEA_03754,ec_contig_17,Nitrite transporter NirC,nirC,11.0779,1.99411
BBFGCJEA_03755,ec_contig_17,Siroheme synthase,cysG,14.9971,2.3969
BBFGCJEA_03756,ec_contig_17,hypothetical protein,,4.82431,2.22764
BBFGCJEA_03757,ec_contig_17,putative fructoselysine/psicoselysine transporter FrlA,frlA,0.495608,0.111881
BBFGCJEA_03758,ec_contig_17,Fructoselysine 6-phosphate deglycase,frlB,1.75258,0.329246
BBFGCJEA_03759,ec_contig_17,Fructoselysine 3-epimerase,frlC,1.71419,0.180141
BBFGCJEA_03760,ec_contig_17,Fructoselysine 6-kinase,frlD,2.0623,0.428522
BBFGCJEA_03761,ec_contig_17,putative fructoselysine utilization operon transcriptional repressor,frlR,16.4741,3.27207
BBFGCJEA_03762,ec_contig_17,putative protein YhfS,yhfS,1.3343,0.310146
BBFGCJEA_03763,ec_contig_17,hypothetical protein,,1.0351,0.172066
BBFGCJEA_03764,ec_contig_17,hypothetical protein,,5.61969,1.1629
BBFGCJEA_03765,ec_contig_17,Phosphotriesterase homology protein,php,3.52057,0.638639
BBFGCJEA_03766,ec_contig_17,Phosphopentomutase,deoB_2,0.360295,0.122003
BBFGCJEA_03768,ec_contig_17,hypothetical protein,,5.07441,0.103097
BBFGCJEA_03769,ec_contig_17,hypothetical protein,,16.265,0.5783
BBFGCJEA_03770,ec_contig_17,Tryptophan--tRNA ligase,trpS,139.785,8.8999
BBFGCJEA_03771,ec_contig_17,Phosphoglycolate phosphatase,gph,64.3935,5.76896
BBFGCJEA_03772,ec_contig_17,Ribulose-phosphate 3-epimerase,rpe_2,60.2412,4.08466
BBFGCJEA_03773,ec_contig_17,DNA adenine methylase,dam,119.544,16.0965
BBFGCJEA_03774,ec_contig_17,Cell division protein DamX,damX,81.1801,10.4102
BBFGCJEA_03775,ec_contig_17,3-dehydroquinate synthase,aroB,136.423,15.3271
BBFGCJEA_03776,ec_contig_17,Shikimate kinase 1,aroK,190.082,16.9915
BBFGCJEA_03777,ec_contig_17,Fimbrial assembly protein PilQ,pilQ,1.95018,0.52623
BBFGCJEA_03778,ec_contig_17,hypothetical protein,,0.848992,0.0924056
BBFGCJEA_03780,ec_contig_17,hypothetical protein,,1.18253,0.0693042
BBFGCJEA_03781,ec_contig_17,hypothetical protein,,2.07817,0.287879
BBFGCJEA_03782,ec_contig_17,Penicillin-binding protein 1A,mrcA,22.0685,1.23135
BBFGCJEA_03783,ec_contig_17,ADP compounds hydrolase NudE,nudE,194.161,16.6108
BBFGCJEA_03784,ec_contig_17,Putative membrane protein IgaA ,yrfF,24.2497,1.33158
BBFGCJEA_03785,ec_contig_17,GMP/IMP nucleotidase YrfG,yrfG,25.4412,5.25842
BBFGCJEA_03786,ec_contig_17,Heat shock protein 15,hslR,22.0552,7.91309
BBFGCJEA_03787,ec_contig_17,33 kDa chaperonin,hslO,17.4352,3.53381
BBFGCJEA_03788,ec_contig_17,hypothetical protein,,5.65239,0.759333
BBFGCJEA_03789,ec_contig_17,Phosphoenolpyruvate carboxykinase (ATP),pckA,27.5564,0.899289
BBFGCJEA_03790,ec_contig_17,two-component system sensor histidine kinase EnvZ,envZ,23.1443,2.32346
BBFGCJEA_03791,ec_contig_17,DNA-binding dual transcriptional regulator OmpR,ompR,51.4057,15.9053
BBFGCJEA_03792,ec_contig_17,Transcription elongation factor GreB,greB,21.3678,5.09974
BBFGCJEA_03793,ec_contig_17,Protein YhgF,yhgF,37.0729,1.24103
BBFGCJEA_03794,ec_contig_17,Fe(2+) transport protein A,feoA,14.9731,3.11869
BBFGCJEA_03795,ec_contig_17,Fe(2+) transporter FeoB,feoB,22.2755,2.93334
BBFGCJEA_03796,ec_contig_17,putative [Fe-S]-dependent transcriptional repressor FeoC,feoC,37.5138,7.5796
BBFGCJEA_03797,ec_contig_17,ISNCY family transposase ISVsa17,,4.72203,0.936671
BBFGCJEA_03798,ec_contig_17,Pimeloyl-[acyl-carrier protein] methyl ester esterase,bioH,13.825,1.35912
BBFGCJEA_03799,ec_contig_17,hypothetical protein,,14.9013,4.76011
BBFGCJEA_03800,ec_contig_17,Fe/S biogenesis protein NfuA,nfuA,52.3609,21.8958
BBFGCJEA_03801,ec_contig_17,High-affinity gluconate transporter,gntT,6.3778,1.13665
BBFGCJEA_03802,ec_contig_17,4-alpha-glucanotransferase,malQ,17.0802,1.41799
BBFGCJEA_03803,ec_contig_17,Maltodextrin phosphorylase,malP_2,15.4091,1.36003
BBFGCJEA_03804,ec_contig_17,HTH-type transcriptional regulator MalT,malT,80.8687,1.4245
BBFGCJEA_03805,ec_contig_17,RNA 3'-terminal phosphate cyclase,rtcA,6.30304,1.72954
BBFGCJEA_03806,ec_contig_17,RNA-splicing ligase RtcB,rtcB,3.86317,1.18952
BBFGCJEA_03807,ec_contig_17,Anaerobic nitric oxide reductase transcription regulator NorR,norR_2,4.43895,0.561715
BBFGCJEA_03808,ec_contig_17,Glycerol-3-phosphate regulon repressor,glpR,32.941,2.36675
BBFGCJEA_03809,ec_contig_17,Rhomboid protease GlpG,glpG,35.6137,3.87303
BBFGCJEA_03810,ec_contig_17,Thiosulfate sulfurtransferase GlpE,glpE,66.9959,7.09573
BBFGCJEA_03811,ec_contig_17,Aerobic glycerol-3-phosphate dehydrogenase,glpD,3.75088,1.19281
BBFGCJEA_03812,ec_contig_17,hypothetical protein,,5.57393,1.45981
BBFGCJEA_03813,ec_contig_17,Maltodextrin phosphorylase,malP_3,53.7454,8.66812
BBFGCJEA_03814,ec_contig_17,Glycogen synthase,glgA,54.5324,6.47226
BBFGCJEA_03815,ec_contig_17,Glucose-1-phosphate adenylyltransferase,glgC,42.7718,4.44702
BBFGCJEA_03816,ec_contig_17,Glycogen debranching enzyme,glgX,46.6444,4.77757
BBFGCJEA_03817,ec_contig_17,1%2C4-alpha-glucan branching enzyme GlgB,glgB,38.7325,5.30477
BBFGCJEA_03818,ec_contig_17,Aspartate-semialdehyde dehydrogenase,asd,485.508,62.2043
BBFGCJEA_03819,ec_contig_17,hypothetical protein,,7.60785,0.630038
BBFGCJEA_03820,ec_contig_17,Low-affinity gluconate transporter,gntU,3.40655,0.61397
BBFGCJEA_03821,ec_contig_17,Thermoresistant gluconokinase,gntK_2,4.65154,0.921431
BBFGCJEA_03822,ec_contig_17,HTH-type transcriptional regulator GntR,gntR_2,28.2836,16.0443
BBFGCJEA_03823,ec_contig_17,Quercetin 2%2C3-dioxygenase,yhhW,9.98638,126.414
BBFGCJEA_03824,ec_contig_17,putative oxidoreductase YhhX,yhhX,14.1256,1.91087
BBFGCJEA_03825,ec_contig_17,L-amino acid N-acetyltransferase AaaT,aaaT,7.03153,1.37758
BBFGCJEA_03826,ec_contig_17,hypothetical protein,,0.499952,0.412651
BBFGCJEA_03827,ec_contig_17,hypothetical protein,,6.3609,1.07696
BBFGCJEA_03828,ec_contig_17,IS1 family transposase IS1A,,7.11888,0.949166
BBFGCJEA_03829,ec_contig_17,IS1 family transposase IS1A,,11.7603,1.5841
BBFGCJEA_03830,ec_contig_17,hypothetical protein,,1.88924,1.67929
BBFGCJEA_03831,ec_contig_17,hypothetical protein,,2.24057,0.656566
BBFGCJEA_03832,ec_contig_17,Glutathione hydrolase proenzyme,ggt,15.5562,1.97535
BBFGCJEA_03833,ec_contig_17,putative protein YhhA,yhhA,28.737,54.3119
BBFGCJEA_03834,ec_contig_17,Glycerophosphodiester phosphodiesterase%2C cytoplasmic,ugpQ,15.7132,10.4627
BBFGCJEA_03835,ec_contig_17,sn-glycerol-3-phosphate import ATP-binding protein UgpC,ugpC_2,5.61833,1.39773
BBFGCJEA_03836,ec_contig_17,sn-glycerol-3-phosphate transport system permease protein UgpE,ugpE,4.61591,1.76947
BBFGCJEA_03837,ec_contig_17,sn-glycerol-3-phosphate transport system permease protein UgpA,ugpA,2.21263,1.01147
BBFGCJEA_03838,ec_contig_17,sn-glycerol-3-phosphate-binding periplasmic protein UgpB,ugpB,6.97456,2.84163
BBFGCJEA_03839,ec_contig_17,High-affinity branched-chain amino acid transport ATP-binding protein LivF,livF,120.53,4.1932
BBFGCJEA_03840,ec_contig_17,Lipopolysaccharide export system ATP-binding protein LptB,lptB_2,49.8238,1.85172
BBFGCJEA_03841,ec_contig_17,hypothetical protein,,68.1073,2.10841
BBFGCJEA_03842,ec_contig_17,High-affinity branched-chain amino acid transport system permease protein LivH,livH,53.1739,2.42228
BBFGCJEA_03843,ec_contig_17,Leucine-specific-binding protein,livK,185.374,8.63118
BBFGCJEA_03844,ec_contig_17,PanD regulatory factor,panZ,7.41921,0.584754
BBFGCJEA_03845,ec_contig_17,Leu/Ile/Val-binding protein,livJ,138.106,2.7119
BBFGCJEA_03846,ec_contig_17,RNA polymerase sigma factor RpoH,rpoH,107.691,59.0472
BBFGCJEA_03847,ec_contig_17,Cell division protein FtsX,ftsX,28.9666,2.61511
BBFGCJEA_03848,ec_contig_17,Cell division ATP-binding protein FtsE,ftsE,31.5721,2.23762
BBFGCJEA_03849,ec_contig_17,Signal recognition particle receptor FtsY,ftsY,28.1768,3.75746
BBFGCJEA_03850,ec_contig_17,Ribosomal RNA small subunit methyltransferase D,rsmD,16.538,1.31643
BBFGCJEA_03851,ec_contig_17,hypothetical protein,,23.1047,1.24748
BBFGCJEA_03852,ec_contig_17,hypothetical protein,,67.3357,7.48485
BBFGCJEA_03853,ec_contig_17,hypothetical protein,,15.355,1.37282
BBFGCJEA_03854,ec_contig_17,Zinc/cadmium/lead-transporting P-type ATPase,zntA,4.47868,0.919014
BBFGCJEA_03855,ec_contig_17,Sulfur carrier protein TusA,tusA,34.2444,3.19476
BBFGCJEA_03856,ec_contig_17,Queuosine precursor transporter,yhhQ,12.0219,1.23624
BBFGCJEA_03857,ec_contig_17,Inner membrane lipoprotein DcrB,dcrB,73.4163,10.1944
BBFGCJEA_03858,ec_contig_17,putative MFS-type transporter YhhS,yhhS,11.3672,1.79493
BBFGCJEA_03859,ec_contig_17,Putative transport protein YhhT,yhhT_1,5.77748,1.14055
BBFGCJEA_03860,ec_contig_17,hypothetical protein,,33.3316,2.92775
BBFGCJEA_03861,ec_contig_17,Nickel-binding periplasmic protein,nikA,0.639343,0.0950458
BBFGCJEA_03862,ec_contig_17,Nickel transport system permease protein NikB,nikB,0.649739,0.0396024
BBFGCJEA_03863,ec_contig_17,Nickel transport system permease protein NikC,nikC,0.471178,0.0448732
BBFGCJEA_03864,ec_contig_17,Nickel import ATP-binding protein NikD,nikD,1.41261,0.391365
BBFGCJEA_03865,ec_contig_17,Nickel import ATP-binding protein NikE,nikE,2.28254,0.695618
BBFGCJEA_03866,ec_contig_17,Nickel-responsive regulator,nikR,10.5694,2.23429
BBFGCJEA_03867,ec_contig_17,Protein RhsC,rhsC_3,2.33646,0.453123
BBFGCJEA_03868,ec_contig_17,hypothetical protein,,1.98272,0.389836
BBFGCJEA_03869,ec_contig_17,Protein YibA,yibA_2,1.19806,0.760656
BBFGCJEA_03870,ec_contig_17,ISAs1 family transposase ISEc1,,1.59846,0.329149
BBFGCJEA_03871,ec_contig_17,Inner membrane transport permease YhhJ,yhhJ,11.0248,0.765118
BBFGCJEA_03872,ec_contig_17,Ribosome-associated ATPase,rbbA,16.8851,0.300926
BBFGCJEA_03873,ec_contig_17,hypothetical protein,,15.7295,0.385456
BBFGCJEA_03874,ec_contig_17,hypothetical protein,,2.31528,0.576468
BBFGCJEA_03875,ec_contig_17,hypothetical protein,,0.660219,0.402412
BBFGCJEA_03876,ec_contig_17,hypothetical protein,,1.12989,0.241642
BBFGCJEA_03877,ec_contig_17,Inner membrane protein YhiM,yhiM,1.28282,0.355406
BBFGCJEA_03878,ec_contig_17,Ribosomal RNA dihydrouridine synthase,rdsA,6.32888,0.466637
BBFGCJEA_03879,ec_contig_17,Low-affinity inorganic phosphate transporter PitA,pitA,80.3771,3.79233
BBFGCJEA_03880,ec_contig_17,Universal stress protein B,uspB,14.4729,12.4748
BBFGCJEA_03881,ec_contig_17,Universal stress protein A,uspA,76.6728,11.6144
BBFGCJEA_03882,ec_contig_17,Dipeptide and tripeptide permease B,dtpB,4.00982,3.15688
BBFGCJEA_03883,ec_contig_17,Ribosomal RNA small subunit methyltransferase J,rsmJ,12.5247,2.28621
BBFGCJEA_03884,ec_contig_17,Oligopeptidase A,prlC,17.9603,4.35975
BBFGCJEA_03885,ec_contig_17,Ribosomal RNA large subunit methyltransferase J,rlmJ,18.442,1.68698
BBFGCJEA_03886,ec_contig_17,Glutathione reductase,gor,39.7174,3.34689
BBFGCJEA_03887,ec_contig_17,hypothetical protein,,6164.45,408.871
BBFGCJEA_03888,ec_contig_17,hypothetical protein,,4.44025,0.422873
BBFGCJEA_03889,ec_contig_17,Arsenical pump membrane protein,arsB_1,2.34178,0.522199
BBFGCJEA_03890,ec_contig_17,Arsenate reductase,arsC,2.36377,0.614953
BBFGCJEA_03891,ec_contig_17,hypothetical protein,,0.721434,0.430164
BBFGCJEA_03892,ec_contig_17,IS5 family transposase IS5,,19.6481,2.78603
BBFGCJEA_03894,ec_contig_18,hypothetical protein,,2.13566,0.697347
BBFGCJEA_03895,ec_contig_18,hypothetical protein,,4.44304,0.752247
BBFGCJEA_03896,ec_contig_18,hypothetical protein,,1.11637,1.7011
BBFGCJEA_03897,ec_contig_18,hypothetical protein,,1.52634,0.845746
BBFGCJEA_03898,ec_contig_18,Inner membrane transport protein YqeG,yqeG,10.2034,6.45036
BBFGCJEA_03899,ec_contig_18,Acetyl-CoA acetyltransferase,atoB_2,24.0615,0.69656
BBFGCJEA_03900,ec_contig_18,4-deoxy-L-threo-5-hexosulose-uronate ketol-isomerase,kduI,4.51883,1.11781
BBFGCJEA_03901,ec_contig_18,2-dehydro-3-deoxy-D-gluconate 5-dehydrogenase,kduD_1,3.22312,1.27694
BBFGCJEA_03902,ec_contig_18,Arabinose-proton symporter,araE,7.52901,1.52967
BBFGCJEA_03903,ec_contig_18,Broad specificity amino-acid racemase YgeA,ygeA,11.9788,1.18807
BBFGCJEA_03904,ec_contig_18,HTH-type transcriptional regulator DgcR,dgcR,6.87474,0.559765
