gene_id,Chr,Reads,TPM,Name,Product
BBFGCJEA_00022,ec_contig_15,210,2.23855,bcsB,Cyclic di-GMP-binding protein
BBFGCJEA_00023,ec_contig_15,274,2.56948,bcsA,Cellulose synthase catalytic subunit [UDP-forming]
BBFGCJEA_00024,ec_contig_15,331,11.1514,bcsQ,Cellulose biosynthesis protein BcsQ
BBFGCJEA_00025,ec_contig_15,500,64.9739,yhjR,Protein YhjR
BBFGCJEA_00026,ec_contig_15,1900,29.913,bcsE,Cyclic di-GMP binding protein BcsE
BBFGCJEA_00027,ec_contig_15,175,22.3855,bcsF,Cellulose biosynthesis protein BcsF
BBFGCJEA_00028,ec_contig_15,664,9.7071,bcsG,Cellulose biosynthesis protein BcsG
BBFGCJEA_00029,ec_contig_15,1950,443.447,ldrD,Small toxic polypeptide LdrD
BBFGCJEA_00030,ec_contig_15,568,10.9671,yhjV,Inner membrane transport protein YhjV
BBFGCJEA_00031,ec_contig_15,1114,27.2239,dppF,Dipeptide transport ATP-binding protein DppF
BBFGCJEA_00032,ec_contig_15,1802,44.977,dppD,Dipeptide transport ATP-binding protein DppD
BBFGCJEA_00033,ec_contig_15,1685,45.8293,dppC,Dipeptide transport system permease protein DppC
BBFGCJEA_00034,ec_contig_15,1249,30.0741,dppB,Dipeptide transport system permease protein DppB
BBFGCJEA_00035,ec_contig_15,8870,135.478,dppA,Dipeptide-binding protein
BBFGCJEA_00036,ec_contig_15,4223,1346.98,,
BBFGCJEA_00037,ec_contig_15,1162,16.867,eptB,Kdo(2)-lipid A phosphoethanolamine 7''-transferase
BBFGCJEA_00038,ec_contig_15,35,0.711005,yhjX,putative MFS-type transporter YhjX
BBFGCJEA_00039,ec_contig_15,394,13.8436,,hypothetical protein
BBFGCJEA_00040,ec_contig_15,116,5.05138,tag,DNA-3-methyladenine glycosylase 1
BBFGCJEA_00041,ec_contig_15,224,12.475,yiaC,Peptidyl-lysine N-acetyltransferase YiaC
BBFGCJEA_00042,ec_contig_15,1404,14.774,bisC,Biotin sulfoxide reductase
BBFGCJEA_00043,ec_contig_15,351,13.0615,yiaD,putative lipoprotein YiaD
BBFGCJEA_00044,ec_contig_15,2753,69.3478,ghrB,Glyoxylate/hydroxypyruvate reductase B
BBFGCJEA_00045,ec_contig_15,1077,37.2029,,hypothetical protein
BBFGCJEA_00046,ec_contig_15,595,50.2175,,hypothetical protein
BBFGCJEA_00047,ec_contig_15,1682,193.944,cspA,Cold shock protein CspA
BBFGCJEA_00048,ec_contig_15,26,4.17362,hokA,Protein HokA
BBFGCJEA_00049,ec_contig_15,155,7.29276,,IS3 family transposase IS103
BBFGCJEA_00050,ec_contig_15,445,29.8614,,IS3 family transposase IS150
BBFGCJEA_00051,ec_contig_15,10347,122.765,glyS,Glycine--tRNA ligase beta subunit
BBFGCJEA_00052,ec_contig_15,1473,39.6679,glyQ,Glycine--tRNA ligase alpha subunit
BBFGCJEA_00053,ec_contig_15,36,2.94722,,hypothetical protein
BBFGCJEA_00054,ec_contig_15,458,11.2937,wecH,O-acetyltransferase WecH
BBFGCJEA_00055,ec_contig_15,54,3.02796,yiaA,Inner membrane protein YiaA
BBFGCJEA_00056,ec_contig_15,11,0.789946,yiaB,Inner membrane protein YiaB
BBFGCJEA_00057,ec_contig_15,213,3.5954,xylB,Xylulose kinase
BBFGCJEA_00058,ec_contig_15,1335,24.7829,xylA,Xylose isomerase
BBFGCJEA_00059,ec_contig_15,80,1.97866,xylF,D-xylose-binding periplasmic protein
BBFGCJEA_00060,ec_contig_15,508,8.09115,xylG,Xylose import ATP-binding protein XylG
BBFGCJEA_00061,ec_contig_15,102,2.1194,xylH,Xylose transport system permease protein XylH
BBFGCJEA_00062,ec_contig_15,270,5.62446,xylR,Xylose operon regulatory protein
BBFGCJEA_00063,ec_contig_15,5562,165.58,,hypothetical protein
BBFGCJEA_00064,ec_contig_15,163,1.9711,malS,Periplasmic alpha-amylase
BBFGCJEA_00065,ec_contig_15,2821,55.2505,avtA,Valine--pyruvate aminotransferase
BBFGCJEA_00066,ec_contig_15,149,7.72038,aegA_1,Putative oxidoreductase AegA
BBFGCJEA_00067,ec_contig_15,2130,61.6173,yiaJ,DNA-binding transcriptional repressor YiaJ
BBFGCJEA_00068,ec_contig_15,26,0.639203,dlgD,2%2C3-diketo-L-gulonate reductase
BBFGCJEA_00069,ec_contig_15,7,0.367352,nanQ_1,N-acetylneuraminate anomerase NanQ
BBFGCJEA_00070,ec_contig_15,7,0.362702,yiaM,2%2C3-diketo-L-gulonate TRAP transporter small permease protein YiaM
BBFGCJEA_00071,ec_contig_15,34,0.6534,siaM,Sialic acid TRAP transporter large permease protein SiaM
BBFGCJEA_00072,ec_contig_15,21,0.522556,yiaO,2%2C3-diketo-L-gulonate-binding periplasmic protein YiaO
BBFGCJEA_00073,ec_contig_15,54,0.885937,lyx,L-xylulose/3-keto-L-gulonate kinase
BBFGCJEA_00074,ec_contig_15,14,0.518615,sgbH,3-keto-L-gulonate-6-phosphate decarboxylase SgbH
BBFGCJEA_00075,ec_contig_15,23,0.656078,ulaE_1,L-ribulose-5-phosphate 3-epimerase UlaE
BBFGCJEA_00076,ec_contig_15,56,1.9761,sgbE,L-ribulose-5-phosphate 4-epimerase SgbE
BBFGCJEA_00077,ec_contig_15,46,1.52465,mipA_1,MltA-interacting protein
BBFGCJEA_00078,ec_contig_15,195,4.91203,,hypothetical protein
BBFGCJEA_00079,ec_contig_15,67,1.44726,yiaV,Inner membrane protein YiaV
BBFGCJEA_00080,ec_contig_15,38,2.88051,yiaW_1,Inner membrane protein YiaW
BBFGCJEA_00081,ec_contig_15,34,3.9204,,hypothetical protein
BBFGCJEA_00082,ec_contig_15,144,2.29802,aldB,Aldehyde dehydrogenase B
BBFGCJEA_00083,ec_contig_15,48,1.02334,adhB,Alcohol dehydrogenase 2
BBFGCJEA_00084,ec_contig_15,1477,19.6614,selB,Selenocysteine-specific elongation factor
BBFGCJEA_00085,ec_contig_15,783,13.8151,selA,L-seryl-tRNA(Sec) selenium transferase
BBFGCJEA_00086,ec_contig_15,1411,56.9037,yibF,putative GST-like protein YibF
BBFGCJEA_00087,ec_contig_15,501,2.97645,rhsC_1,Protein RhsC
BBFGCJEA_00088,ec_contig_15,621,18.0923,yibA_1,Protein YibA
BBFGCJEA_00089,ec_contig_15,420,14.8208,,hypothetical protein
BBFGCJEA_00090,ec_contig_15,22,1.16953,,hypothetical protein
BBFGCJEA_00091,ec_contig_15,87,1.87927,yibH,Inner membrane protein YibH
BBFGCJEA_00092,ec_contig_15,50,3.38294,yiaW_2,Inner membrane protein YiaW
BBFGCJEA_00093,ec_contig_15,632,8.10972,mtlA_1,PTS system mannitol-specific EIICBA component
BBFGCJEA_00094,ec_contig_15,937,20.0286,mtlD,Mannitol-1-phosphate 5-dehydrogenase
BBFGCJEA_00095,ec_contig_15,614,25.6461,mtlR,Mannitol operon repressor
BBFGCJEA_00096,ec_contig_15,281,32.8638,,hypothetical protein
BBFGCJEA_00097,ec_contig_15,794,53.7211,yibL,putative protein YibL
BBFGCJEA_00098,ec_contig_15,380,5.63578,lldP,L-lactate permease
BBFGCJEA_00099,ec_contig_15,277,8.75567,lldR_1,Putative L-lactate dehydrogenase operon regulatory protein
BBFGCJEA_00100,ec_contig_15,844,17.4045,lldD,L-lactate dehydrogenase
BBFGCJEA_00101,ec_contig_15,187,9.68934,trmL_1,tRNA (cytidine(34)-2'-O)-methyltransferase
BBFGCJEA_00102,ec_contig_15,1671,49.927,cysE_1,Serine acetyltransferase
BBFGCJEA_00103,ec_contig_15,3259,78.4721,gpsA,Glycerol-3-phosphate dehydrogenase [NAD(P)+]
BBFGCJEA_00104,ec_contig_15,2989,156.86,secB,Protein-export protein SecB
BBFGCJEA_00105,ec_contig_15,1381,134.593,grxC,Glutaredoxin 3
BBFGCJEA_00106,ec_contig_15,2728,155.093,yibN,putative protein YibN
BBFGCJEA_00107,ec_contig_15,4651,73.9348,gpmI,2%2C3-bisphosphoglycerate-independent phosphoglycerate mutase
BBFGCJEA_00108,ec_contig_15,2134,41.5963,envC,Murein hydrolase activator EnvC
BBFGCJEA_00109,ec_contig_15,911,23.3065,,hypothetical protein
BBFGCJEA_00110,ec_contig_15,46,1.09156,arnC_1,Undecaprenyl-phosphate 4-deoxy-4-formamido-L-arabinose transferase
BBFGCJEA_00111,ec_contig_15,496,11.8731,tdh,L-threonine 3-dehydrogenase
BBFGCJEA_00112,ec_contig_15,246,5.04745,kbl,2-amino-3-ketobutyrate coenzyme A ligase
BBFGCJEA_00113,ec_contig_15,949,26.6982,htrL,Protein HtrL
BBFGCJEA_00114,ec_contig_15,2493,65.6253,hldD,ADP-L-glycero-D-manno-heptose-6-epimerase
BBFGCJEA_00115,ec_contig_15,1755,41.1681,waaF,Lipopolysaccharide heptosyltransferase 2
BBFGCJEA_00116,ec_contig_15,500,12.7917,waaC,Lipopolysaccharide heptosyltransferase 1
BBFGCJEA_00117,ec_contig_15,957,48.9668,waaL_1,O-antigen ligase
BBFGCJEA_00118,ec_contig_15,1830,55.0797,waaL_2,O-antigen ligase
BBFGCJEA_00119,ec_contig_15,740,23.7575,,hypothetical protein
BBFGCJEA_01075,ec_contig_16,12435,221.79,gnd,6-phosphogluconate dehydrogenase%2C decarboxylating
BBFGCJEA_01076,ec_contig_16,1224,25.7597,ugd,UDP-glucose 6-dehydrogenase
BBFGCJEA_01077,ec_contig_16,17688,442.834,wzzB,Chain length determinant protein
BBFGCJEA_01078,ec_contig_16,3441,138.091,hisI,Histidine biosynthesis bifunctional protein HisIE
BBFGCJEA_01079,ec_contig_16,1948,61.5742,hisF,Imidazole glycerol phosphate synthase subunit HisF
BBFGCJEA_01080,ec_contig_16,1765,58.738,hisA,1-(5-phosphoribosyl)-5-[(5-phosphoribosylamino)methylideneamino] imidazole-4-carboxamide isomerase
BBFGCJEA_01081,ec_contig_16,1156,48.0398,hisH,Imidazole glycerol phosphate synthase subunit HisH
BBFGCJEA_01082,ec_contig_16,2069,47.5795,hisB,Histidine biosynthesis bifunctional protein HisB
BBFGCJEA_01083,ec_contig_16,2035,46.6666,hisC,Histidinol-phosphate aminotransferase
BBFGCJEA_01084,ec_contig_16,2987,56.2154,hisD,Histidinol dehydrogenase
BBFGCJEA_01085,ec_contig_16,4211,114.914,hisG,ATP phosphoribosyltransferase
BBFGCJEA_01086,ec_contig_16,255,24.8525,yefM,Antitoxin YefM
BBFGCJEA_01087,ec_contig_16,115,11.0761,yoeB,Toxin YoeB
BBFGCJEA_01088,ec_contig_16,946,28.1623,yeeZ,Protein YeeZ
BBFGCJEA_01089,ec_contig_16,307,7.92846,yhaJ_1,HTH-type transcriptional regulator YhaJ
BBFGCJEA_01090,ec_contig_16,2617,47.295,plaP,Low-affinity putrescine importer PlaP
BBFGCJEA_01091,ec_contig_16,1586,38.7586,tsuA,Thiosulfate transporter TsuA
BBFGCJEA_01092,ec_contig_16,588,63.3393,tsuB,Putative sulfur carrier protein TsuB
BBFGCJEA_01093,ec_contig_16,562,9.66582,sbcB,Exodeoxyribonuclease I
BBFGCJEA_01094,ec_contig_16,247,5.19825,dacD,D-alanyl-D-alanine carboxypeptidase DacD
BBFGCJEA_01095,ec_contig_16,58,3.00525,sbmC,DNA gyrase inhibitor
BBFGCJEA_01096,ec_contig_16,280,6.49371,yeeA,Inner membrane protein YeeA
BBFGCJEA_01097,ec_contig_16,2550,189.783,tmaR,Pole-localizer protein TmaR
BBFGCJEA_01098,ec_contig_16,318,40.0519,yeeW,Protein YeeW
BBFGCJEA_01099,ec_contig_16,151,9.88955,cbtA,Cytoskeleton-binding toxin CbtA
BBFGCJEA_01100,ec_contig_16,107,7.12177,cbeA,Cytoskeleton bundling-enhancing antitoxin CbeA
BBFGCJEA_01101,ec_contig_16,11,1.21694,,hypothetical protein
BBFGCJEA_01102,ec_contig_16,39,2.14283,,hypothetical protein
BBFGCJEA_01103,ec_contig_16,134,2.14681,yeeR,Inner membrane protein YeeR
BBFGCJEA_01104,ec_contig_16,515,4.054,flu,Antigen 43
BBFGCJEA_01105,ec_contig_16,93,3.21251,,hypothetical protein
BBFGCJEA_01106,ec_contig_16,122,8.18671,,hypothetical protein
BBFGCJEA_01107,ec_contig_16,200,5.42166,,IS3 family transposase IS2
BBFGCJEA_01108,ec_contig_16,93,5.81194,btuB_2,Vitamin B12 transporter BtuB
BBFGCJEA_01109,ec_contig_16,736,18.4264,,IS5 family transposase IS5
BBFGCJEA_01110,ec_contig_16,353,15.9664,cobU,Bifunctional adenosylcobalamin biosynthesis protein CobU
BBFGCJEA_01111,ec_contig_16,130,4.29142,cobS,Adenosylcobinamide-GDP ribazoletransferase
BBFGCJEA_01112,ec_contig_16,311,7.07241,cobT,Nicotinate-nucleotide--dimethylbenzimidazole phosphoribosyltransferase
BBFGCJEA_01113,ec_contig_16,859,22.5397,erfK,putative L%2CD-transpeptidase ErfK/SrfK
BBFGCJEA_01114,ec_contig_16,7618,2461.83,,
BBFGCJEA_01115,ec_contig_16,305,8.15996,gltC_2,Transcriptional dual regulator GltC
BBFGCJEA_01116,ec_contig_16,540,13.9458,cbl,HTH-type transcriptional regulator cbl
BBFGCJEA_01117,ec_contig_16,10146,3278.78,,
BBFGCJEA_01118,ec_contig_16,157,2.65013,yeeO,putative FMN/FAD exporter YeeO
BBFGCJEA_01119,ec_contig_16,7725,2496.41,,
BBFGCJEA_01120,ec_contig_16,1051,36.001,yeeN,putative transcriptional regulatory protein YeeN
BBFGCJEA_01121,ec_contig_16,1903,32.1223,amn,AMP nucleosidase
BBFGCJEA_01122,ec_contig_16,1634,30.4717,shiA,Shikimate transporter
BBFGCJEA_01123,ec_contig_16,52,1.81153,,hypothetical protein
BBFGCJEA_01124,ec_contig_16,768,2.65515,yeeJ,Inverse autotransporter adhesin YeeJ
BBFGCJEA_01125,ec_contig_16,37,6.05817,,hypothetical protein
BBFGCJEA_01126,ec_contig_16,7490,2420.47,,
BBFGCJEA_01127,ec_contig_16,759,23.3598,mtfA,Mlc titration factor A
BBFGCJEA_01128,ec_contig_16,1956,533.774,,
BBFGCJEA_01129,ec_contig_16,83,3.83897,yodB,Cytochrome b561 
BBFGCJEA_01130,ec_contig_16,108,4.07449,zinT,Metal-binding protein ZinT
BBFGCJEA_01131,ec_contig_16,315,12.1642,msrQ,Protein-methionine-sulfoxide reductase heme-binding subunit MsrQ
BBFGCJEA_01132,ec_contig_16,1340,32.7469,msrP,Protein-methionine-sulfoxide reductase catalytic subunit MsrP
BBFGCJEA_01133,ec_contig_16,2055,121.911,hiuH,5-hydroxyisourate hydrolase
BBFGCJEA_01134,ec_contig_16,1555,48.7752,hprR,Transcriptional regulatory protein HprR
BBFGCJEA_01135,ec_contig_16,1016,18.3614,hprS,Sensor histidine kinase HprS
BBFGCJEA_01136,ec_contig_16,654,18.8525,hchA,Protein/nucleic acid deglycase 1
BBFGCJEA_01137,ec_contig_16,171,10.7687,ompN_1,Outer membrane porin N
BBFGCJEA_01138,ec_contig_16,20,5.28175,,hypothetical protein
BBFGCJEA_01139,ec_contig_16,104,5.25567,ompC_2,Outer membrane porin C
BBFGCJEA_01140,ec_contig_16,65,5.26868,drpB,Cell division protein DrpB
BBFGCJEA_01141,ec_contig_16,546,19.267,yedJ,putative protein YedJ
BBFGCJEA_01142,ec_contig_16,1552,26.8621,dcm,DNA-cytosine methyltransferase
BBFGCJEA_01143,ec_contig_16,349,18.1985,vsr,DNA mismatch endonuclease Vsr
BBFGCJEA_01144,ec_contig_16,78,2.08001,yedA,putative inner membrane transporter YedA
BBFGCJEA_01145,ec_contig_16,511,13.6713,yedI,Inner membrane protein YedI
BBFGCJEA_01146,ec_contig_16,85,11.4077,,hypothetical protein
BBFGCJEA_01147,ec_contig_16,381,5.5206,dgcQ,putative diguanylate cyclase DgcQ
BBFGCJEA_01148,ec_contig_16,219,6.59151,yedP,Mannosyl-3-phosphoglycerate phosphatase
BBFGCJEA_01149,ec_contig_16,175,18.851,,hypothetical protein
BBFGCJEA_01150,ec_contig_16,50,6.49739,dsrB,Protein DsrB
BBFGCJEA_01151,ec_contig_16,289,11.3748,rcsA,Transcriptional regulatory protein RcsA
BBFGCJEA_01152,ec_contig_16,61,1.90607,fliR,Flagellar biosynthetic protein FliR
BBFGCJEA_01153,ec_contig_16,22,2.0012,fliQ,Flagellar biosynthetic protein FliQ
BBFGCJEA_01154,ec_contig_16,57,1.89692,fliP,Flagellar biosynthetic protein FliP
BBFGCJEA_01155,ec_contig_16,37,2.48286,fliO,Flagellar protein FliO
BBFGCJEA_01156,ec_contig_16,24,1.42378,fliN,Flagellar motor switch protein FliN
BBFGCJEA_01157,ec_contig_16,86,2.10166,fliM,Flagellar motor switch protein FliM
BBFGCJEA_01158,ec_contig_16,22,1.16199,,hypothetical protein
BBFGCJEA_01159,ec_contig_16,64,1.39348,fliK,Flagellar hook-length control protein
BBFGCJEA_01160,ec_contig_16,13,0.719103,fliJ,Flagellar FliJ protein
BBFGCJEA_01161,ec_contig_16,45,0.804371,fliI,Flagellum-specific ATP synthase
BBFGCJEA_01162,ec_contig_16,28,1.001,fliH,Flagellar assembly protein FliH
BBFGCJEA_01163,ec_contig_16,47,1.15896,fliG,Flagellar motor switch protein FliG
BBFGCJEA_01164,ec_contig_16,37,0.547755,fliF,Flagellar M-ring protein
BBFGCJEA_01165,ec_contig_16,8,0.62375,fliE,Flagellar hook-basal body complex protein FliE
BBFGCJEA_01166,ec_contig_16,29,2.02919,,hypothetical protein
BBFGCJEA_01167,ec_contig_16,6,0.767504,,hypothetical protein
BBFGCJEA_01168,ec_contig_16,350,17.9084,ysnE,putative N-acetyltransferase YsnE
BBFGCJEA_01169,ec_contig_16,46,1.68874,yedK,Abasic site processing protein YedK
BBFGCJEA_01170,ec_contig_16,36,3.77848,yedF,Putative sulfur carrier protein YedF
BBFGCJEA_01171,ec_contig_16,204,4.15445,yedE,putative transporter YedE
BBFGCJEA_01172,ec_contig_16,2729,161.895,,hypothetical protein
BBFGCJEA_01173,ec_contig_16,728,12.016,amyA,Cytoplasmic alpha-amylase
BBFGCJEA_01174,ec_contig_16,26,1.74471,fliT,Flagellar protein FliT
BBFGCJEA_01175,ec_contig_16,12,0.717084,fliS,Flagellar secretion chaperone FliS
BBFGCJEA_01176,ec_contig_16,22,0.384025,fliD,Flagellar hook-associated protein 2
BBFGCJEA_01177,ec_contig_16,1031,16.9148,fliC,Flagellin
BBFGCJEA_01178,ec_contig_16,56,1.91023,fliA,RNA polymerase sigma factor FliA
BBFGCJEA_01179,ec_contig_16,131,5.82858,fliZ,Regulator of sigma S factor FliZ
BBFGCJEA_01180,ec_contig_16,3229,92.4297,tcyJ,L-cystine-binding protein TcyJ
BBFGCJEA_01181,ec_contig_16,1393,34.6629,dcyD,D-cysteine desulfhydrase
BBFGCJEA_01182,ec_contig_16,1323,48.5696,tcyL,L-cystine transport system permease protein TcyL
BBFGCJEA_01183,ec_contig_16,1298,42.3361,tcyN,L-cystine transport system ATP-binding protein TcyN
BBFGCJEA_01184,ec_contig_16,466,15.8299,sdiA,Regulatory protein SdiA
BBFGCJEA_01185,ec_contig_16,339,37.0039,,hypothetical protein
BBFGCJEA_01186,ec_contig_16,798,19.9786,,IS5 family transposase IS5
BBFGCJEA_01187,ec_contig_16,3182,118.95,uvrY,Response regulator UvrY
BBFGCJEA_01188,ec_contig_16,2045,27.4007,uvrC,UvrABC system protein C
BBFGCJEA_01189,ec_contig_16,1023,45.7651,pgsA,CDP-diacylglycerol--glycerol-3-phosphate 3-phosphatidyltransferase
BBFGCJEA_01190,ec_contig_16,11141,3600.32,,
BBFGCJEA_01191,ec_contig_16,9445,3134.74,,
BBFGCJEA_01192,ec_contig_16,22581,6374.63,,
BBFGCJEA_01193,ec_contig_16,218,8.0392,,hypothetical protein
BBFGCJEA_01194,ec_contig_16,816,16.5355,tyrP,Tyrosine-specific transport system
BBFGCJEA_01195,ec_contig_16,37,3.78635,,hypothetical protein
BBFGCJEA_01196,ec_contig_16,326,16.0775,ftnA_1,Bacterial non-heme ferritin
BBFGCJEA_01197,ec_contig_16,12,0.909635,,hypothetical protein
BBFGCJEA_01198,ec_contig_16,384,37.425,,hypothetical protein
BBFGCJEA_01199,ec_contig_16,218,10.6232,ftnA_2,Bacterial non-heme ferritin
BBFGCJEA_01200,ec_contig_16,42,1.04195,araF,L-arabinose-binding periplasmic protein
BBFGCJEA_01201,ec_contig_16,307,4.97687,araG,Arabinose import ATP-binding protein AraG
BBFGCJEA_01202,ec_contig_16,177,4.4044,araH,L-arabinose transport system permease protein AraH
BBFGCJEA_01203,ec_contig_16,517,15.8522,otsB,Trehalose-6-phosphate phosphatase
BBFGCJEA_01204,ec_contig_16,2036,35.0908,otsA,Trehalose-6-phosphate synthase
BBFGCJEA_01205,ec_contig_16,823,47.1165,uspC,Universal stress protein C
BBFGCJEA_01206,ec_contig_16,99,6.92722,flhD,Flagellar transcriptional regulator FlhD
BBFGCJEA_01207,ec_contig_16,194,8.22913,flhC,Flagellar transcriptional regulator FlhC
BBFGCJEA_01208,ec_contig_16,53,1.46586,motA,Motility protein A
BBFGCJEA_01209,ec_contig_16,42,1.11276,motB,Motility protein B
BBFGCJEA_01210,ec_contig_16,68,0.849918,cheA,Chemotaxis protein CheA
BBFGCJEA_01211,ec_contig_16,38,1.85176,cheW,Chemotaxis protein CheW
BBFGCJEA_01212,ec_contig_16,310,4.58101,tar,Methyl-accepting chemotaxis protein II
BBFGCJEA_01213,ec_contig_16,25,0.383273,tap,Methyl-accepting chemotaxis protein IV
BBFGCJEA_01214,ec_contig_16,52,1.48331,cheR,Chemotaxis protein methyltransferase
BBFGCJEA_01215,ec_contig_16,23,0.537984,cheB,Protein-glutamate methylesterase/protein-glutamine glutaminase
BBFGCJEA_01216,ec_contig_16,28,1.76329,cheY,Chemotaxis protein CheY
BBFGCJEA_01217,ec_contig_16,84,3.19853,cheZ,Protein phosphatase CheZ
BBFGCJEA_01218,ec_contig_16,76,1.62452,flhB,Flagellar biosynthetic protein FlhB
BBFGCJEA_01219,ec_contig_16,110,1.29948,flhA_1,Flagellar biosynthesis protein FlhA
BBFGCJEA_01220,ec_contig_16,26,1.62484,flhE,Flagellar protein FlhE
BBFGCJEA_01221,ec_contig_16,91,4.5705,,hypothetical protein
BBFGCJEA_01222,ec_contig_16,3330,47.1657,argS,Arginine--tRNA ligase
BBFGCJEA_01223,ec_contig_16,774,33.5265,yecM,Protein YecM
BBFGCJEA_01224,ec_contig_16,2612,85.8783,cutC,PF03932 family protein CutC
BBFGCJEA_01225,ec_contig_16,162,3.61375,torY,Cytochrome c-type protein TorY
BBFGCJEA_01226,ec_contig_16,193,1.95066,torZ,Trimethylamine-N-oxide reductase 2
BBFGCJEA_01227,ec_contig_16,658,16.6261,cmoB,tRNA U34 carboxymethyltransferase
BBFGCJEA_01228,ec_contig_16,535,17.6609,cmoA,Carboxy-S-adenosyl-L-methionine synthase
BBFGCJEA_01229,ec_contig_16,757,46.9496,yecN,Inner membrane protein YecN
BBFGCJEA_01230,ec_contig_16,559,16.7633,,hypothetical protein
BBFGCJEA_01231,ec_contig_16,1246,53.9717,yecD,Isochorismatase family protein YecD
BBFGCJEA_01232,ec_contig_16,3171,43.9257,aspS,Aspartate--tRNA ligase
BBFGCJEA_01233,ec_contig_16,4017,193.447,nudB,Dihydroneopterin triphosphate diphosphatase
BBFGCJEA_01234,ec_contig_16,3696,122.502,yebC,putative transcriptional regulatory protein YebC
BBFGCJEA_01235,ec_contig_16,3078,144.82,ruvC,Crossover junction endodeoxyribonuclease RuvC
BBFGCJEA_01236,ec_contig_16,229,9.32715,,hypothetical protein
BBFGCJEA_01237,ec_contig_16,577,23.1556,ruvA,Holliday junction branch migration complex subunit RuvA
BBFGCJEA_01238,ec_contig_16,1023,24.8517,ruvB,Holliday junction branch migration complex subunit RuvB
BBFGCJEA_01239,ec_contig_16,413,12.905,znuB,High-affinity zinc uptake system membrane protein ZnuB
BBFGCJEA_01240,ec_contig_16,431,14.0019,znuC,Zinc import ATP-binding protein ZnuC
BBFGCJEA_01241,ec_contig_16,3539,88.0632,znuA,High-affinity zinc uptake system protein ZnuA
BBFGCJEA_01242,ec_contig_16,1349,25.0428,mepM,Murein DD-endopeptidase MepM
BBFGCJEA_01243,ec_contig_16,1363,34.4398,lpxM,Lipid A biosynthesis myristoyltransferase
BBFGCJEA_01244,ec_contig_16,4162,70.838,pykA,Pyruvate kinase II
BBFGCJEA_01245,ec_contig_16,1092,30.8272,hexR,HTH-type transcriptional regulator HexR
BBFGCJEA_01246,ec_contig_16,559,91.5274,,hypothetical protein
BBFGCJEA_01247,ec_contig_16,4371,72.732,zwf,Glucose-6-phosphate 1-dehydrogenase
BBFGCJEA_01248,ec_contig_16,328,4.44576,edd,Phosphogluconate dehydratase
BBFGCJEA_01249,ec_contig_16,1963,75.0959,eda,KHG/KDPG aldolase
BBFGCJEA_01250,ec_contig_16,3340,69.5766,purT,Formate-dependent phosphoribosylglycinamide formyltransferase
BBFGCJEA_01251,ec_contig_16,471,39.752,,hypothetical protein
BBFGCJEA_01252,ec_contig_16,1364,93.8376,yebF,Protein YebF
BBFGCJEA_01253,ec_contig_16,50,11.0631,,hypothetical protein
BBFGCJEA_01254,ec_contig_16,368,13.6941,yebE,Inner membrane protein YebE
BBFGCJEA_01255,ec_contig_16,637,7.59088,ptrB,Protease 2
BBFGCJEA_01256,ec_contig_16,864,32.006,exoX,Exodeoxyribonuclease 10
BBFGCJEA_01257,ec_contig_16,458,17.1211,,hypothetical protein
BBFGCJEA_01258,ec_contig_16,1179,125.352,holE,DNA polymerase III subunit theta
BBFGCJEA_01259,ec_contig_16,486,31.8299,yobA,Protein YobA
BBFGCJEA_01260,ec_contig_16,982,27.6266,yebZ,Inner membrane protein YebZ
BBFGCJEA_01261,ec_contig_16,566,40.6463,yebY,putative protein YebY
BBFGCJEA_01262,ec_contig_16,171,6.39236,pphA,Serine/threonine-protein phosphatase 1
BBFGCJEA_01263,ec_contig_16,290,25.8059,,hypothetical protein
BBFGCJEA_01264,ec_contig_16,331,34.3013,yebV,putative protein YebV
BBFGCJEA_01265,ec_contig_16,514,8.73023,rsmF,Ribosomal RNA small subunit methyltransferase F
BBFGCJEA_01266,ec_contig_16,1127,10.5085,letB,Lipophilic envelope-spanning tunnel protein B
