gene_id,Chr,Reads,TPM,Name,Product
BBFGCJEA_03064,ec_contig_16,8,0.756046,,hypothetical protein
BBFGCJEA_00986,ec_contig_11,39,0.75312,,hypothetical protein
BBFGCJEA_03895,ec_contig_18,12,0.752247,,hypothetical protein
BBFGCJEA_03481,ec_contig_17,25,0.751491,sstT,Serine/threonine transporter SstT
BBFGCJEA_01785,ec_contig_16,20,0.749235,celR,HTH-type transcriptional regulator CelR
BBFGCJEA_01366,ec_contig_16,15,0.748485,chbG,Chitooligosaccharide deacetylase ChbG
BBFGCJEA_01954,ec_contig_16,12,0.744762,tfaE_3,Prophage tail fiber assembly protein TfaE
BBFGCJEA_03521,ec_contig_17,8,0.744762,agaC_1,N-acetylgalactosamine permease IIC component 1
BBFGCJEA_04101,ec_contig_18,4,0.744762,arsB_2,Arsenical pump membrane protein
BBFGCJEA_01343,ec_contig_16,13,0.743908,fbpC2,Fe(3+) ions import ATP-binding protein FbpC 2
BBFGCJEA_03438,ec_contig_17,49,0.743629,papC_4,Outer membrane usher protein PapC
BBFGCJEA_02510,ec_contig_16,32,0.743375,entE,Enterobactin synthase component E
BBFGCJEA_00250,ec_contig_4,28,0.743177,melB,Melibiose permease
BBFGCJEA_03905,ec_contig_18,25,0.740781,lysA,Diaminopimelate decarboxylase
BBFGCJEA_04373,ec_contig_18,23,0.739483,emrK,putative multidrug resistance protein EmrK
BBFGCJEA_00156,ec_contig_4,17,0.738923,qorB,Quinone oxidoreductase 2
BBFGCJEA_01601,ec_contig_16,45,0.738637,ydeP,Protein YdeP
BBFGCJEA_01940,ec_contig_16,30,0.738151,,hypothetical protein
BBFGCJEA_02541,ec_contig_16,15,0.736698,adiY_2,HTH-type transcriptional regulator AdiY
BBFGCJEA_03360,ec_contig_17,42,0.735871,speC,Constitutive ornithine decarboxylase
BBFGCJEA_00626,ec_contig_7,9,0.733809,asnC,Regulatory protein AsnC
BBFGCJEA_01004,ec_contig_11,25,0.732087,yegT,Putative nucleoside transporter YegT
BBFGCJEA_04060,ec_contig_18,30,0.729518,emrB,Multidrug export protein EmrB
BBFGCJEA_00831,ec_contig_11,9,0.729044,elaA,Protein ElaA
BBFGCJEA_01112,ec_contig_16,21,0.727694,cobT,Nicotinate-nucleotide--dimethylbenzimidazole phosphoribosyltransferase
BBFGCJEA_03730,ec_contig_17,7,0.727694,tusC,Protein TusC
BBFGCJEA_01758,ec_contig_16,24,0.726685,intQ_2,Putative defective protein IntQ
BBFGCJEA_03408,ec_contig_17,5,0.725277,lpp1,Major outer membrane lipoprotein Lpp 1
BBFGCJEA_04038,ec_contig_18,15,0.725277,srlR_5,Glucitol operon repressor
BBFGCJEA_00514,ec_contig_7,54,0.72512,polA,DNA polymerase I
BBFGCJEA_02966,ec_contig_16,24,0.724925,yadC,putative fimbrial-like protein YadC
BBFGCJEA_00132,ec_contig_4,9,0.724341,nrdG,Anaerobic ribonucleoside-triphosphate reductase-activating protein
BBFGCJEA_00093,ec_contig_15,37,0.723458,mtlA_1,PTS system mannitol-specific EIICBA component
BBFGCJEA_04185,ec_contig_18,23,0.722719,hmp,Flavohemoprotein
BBFGCJEA_00916,ec_contig_11,34,0.722558,radD,Putative DNA repair helicase RadD
BBFGCJEA_02963,ec_contig_16,11,0.722223,yadM,putative fimbrial-like protein YadM
BBFGCJEA_02300,ec_contig_16,44,0.721274,fiu,Catecholate siderophore receptor Fiu
BBFGCJEA_01594,ec_contig_16,27,0.721239,icsA_1,Outer membrane autotransporter IcsA
BBFGCJEA_01026,ec_contig_11,24,0.719698,mdtA,Multidrug resistance protein MdtA
BBFGCJEA_04104,ec_contig_18,9,0.719698,,hypothetical protein
BBFGCJEA_03511,ec_contig_17,22,0.718442,garK,Glycerate 2-kinase
BBFGCJEA_00530,ec_contig_7,42,0.717726,fadB,Fatty acid oxidation complex subunit alpha
BBFGCJEA_00922,ec_contig_11,21,0.717726,yejB,Inner membrane ABC transporter permease protein YejB
BBFGCJEA_03204,ec_contig_16,15,0.71694,srlR_3,Glucitol operon repressor
BBFGCJEA_02949,ec_contig_16,17,0.714043,fhuD,Iron(3+)-hydroxamate-binding protein FhuD
BBFGCJEA_01225,ec_contig_16,21,0.713814,torY,Cytochrome c-type protein TorY
BBFGCJEA_00214,ec_contig_4,14,0.712843,frdB,Fumarate reductase iron-sulfur subunit
BBFGCJEA_02146,ec_contig_16,12,0.712843,sxy,Protein Sxy
BBFGCJEA_03442,ec_contig_17,12,0.712843,yqiJ,Inner membrane protein YqiJ
BBFGCJEA_02192,ec_contig_16,43,0.710483,,hypothetical protein
BBFGCJEA_00208,ec_contig_4,63,0.709305,mscM,Miniconductance mechanosensitive channel MscM
BBFGCJEA_00562,ec_contig_7,17,0.709267,xerC_1,Tyrosine recombinase XerC
BBFGCJEA_00799,ec_contig_11,28,0.708506,,hypothetical protein
BBFGCJEA_00448,ec_contig_7,16,0.707788,glpF,Glycerol uptake facilitator protein
BBFGCJEA_02085,ec_contig_16,24,0.706118,efeB,Deferrochelatase
BBFGCJEA_02270,ec_contig_16,25,0.705586,rimO,Ribosomal protein uS12 methylthiotransferase RimO
BBFGCJEA_04246,ec_contig_18,16,0.705287,focB,Formate channel FocB
BBFGCJEA_01129,ec_contig_16,10,0.704789,yodB,Cytochrome b561 
BBFGCJEA_02271,ec_contig_16,25,0.703993,,hypothetical protein
BBFGCJEA_02811,ec_contig_16,18,0.703905,paoB,Aldehyde oxidoreductase FAD-binding subunit PaoB
BBFGCJEA_02775,ec_contig_16,26,0.703566,,hypothetical protein
BBFGCJEA_00904,ec_contig_11,9,0.701705,ccmE,Cytochrome c-type biogenesis protein CcmE
BBFGCJEA_01048,ec_contig_11,21,0.700454,gmd,GDP-mannose 4%2C6-dehydratase
BBFGCJEA_01939,ec_contig_16,19,0.699175,icsA_2,Outer membrane autotransporter IcsA
BBFGCJEA_00704,ec_contig_7,26,0.699017,uhpT,hexose phosphate transporter UhpT
BBFGCJEA_02509,ec_contig_16,16,0.697889,entB,Enterobactin synthase component B
BBFGCJEA_03894,ec_contig_18,9,0.697347,,hypothetical protein
BBFGCJEA_03899,ec_contig_18,22,0.69656,atoB_2,Acetyl-CoA acetyltransferase
BBFGCJEA_02120,ec_contig_16,39,0.696017,,hypothetical protein
BBFGCJEA_02454,ec_contig_16,27,0.695906,,hypothetical protein
BBFGCJEA_03865,ec_contig_17,15,0.695618,nikE,Nickel import ATP-binding protein NikE
BBFGCJEA_00488,ec_contig_7,2,0.693042,,hypothetical protein
BBFGCJEA_03202,ec_contig_16,8,0.693042,,hypothetical protein
BBFGCJEA_01482,ec_contig_16,19,0.691022,malI,Maltose regulon regulatory protein MalI
BBFGCJEA_01123,ec_contig_16,13,0.690093,,hypothetical protein
BBFGCJEA_00849,ec_contig_11,10,0.689213,,hypothetical protein
BBFGCJEA_01525,ec_contig_16,10,0.689213,,IS3 family transposase IS2
BBFGCJEA_03270,ec_contig_17,22,0.687831,ygeX,Diaminopropionate ammonia-lyase
BBFGCJEA_00556,ec_contig_7,7,0.687585,yigG,Inner membrane protein YigG
BBFGCJEA_02721,ec_contig_16,26,0.687169,phoA,Alkaline phosphatase
BBFGCJEA_04199,ec_contig_18,25,0.686936,hcaE,3-phenylpropionate/cinnamic acid dioxygenase subunit alpha
BBFGCJEA_01388,ec_contig_16,18,0.686684,btuC,Vitamin B12 import system permease protein BtuC
BBFGCJEA_00971,ec_contig_11,17,0.686314,yehX,Glycine betaine uptake system ATP-binding protein YehX
BBFGCJEA_01292,ec_contig_16,35,0.685426,yoaA,ATP-dependent DNA helicase YoaA
BBFGCJEA_04333,ec_contig_18,14,0.684889,,hypothetical protein
BBFGCJEA_01511,ec_contig_16,23,0.684772,clcB,Voltage-gated ClC-type chloride channel ClcB
BBFGCJEA_00505,ec_contig_7,13,0.684269,phnR,Putative transcriptional regulator of 2-aminoethylphosphonate degradation operons
BBFGCJEA_01103,ec_contig_16,28,0.683548,yeeR,Inner membrane protein YeeR
BBFGCJEA_03397,ec_contig_17,19,0.683056,gpr,L-glyceraldehyde 3-phosphate reductase
BBFGCJEA_02557,ec_contig_16,7,0.682213,,hypothetical protein
BBFGCJEA_02609,ec_contig_16,78,0.681872,rhsD_2,Protein RhsD
BBFGCJEA_01398,ec_contig_16,30,0.681681,fadK,Medium-chain fatty-acid--CoA ligase
BBFGCJEA_01592,ec_contig_16,29,0.681296,lsrK_1,Autoinducer-2 kinase
BBFGCJEA_00674,ec_contig_7,16,0.681215,dgoK,2-dehydro-3-deoxygalactonokinase
BBFGCJEA_02206,ec_contig_16,26,0.679966,ycaM,Inner membrane transporter YcaM
BBFGCJEA_02347,ec_contig_16,19,0.679142,galT,Galactose-1-phosphate uridylyltransferase
BBFGCJEA_02391,ec_contig_16,19,0.679142,,hypothetical protein
BBFGCJEA_00561,ec_contig_7,13,0.678543,yigB,5-amino-6-(5-phospho-D-ribitylamino)uracil phosphatase YigB
BBFGCJEA_02833,ec_contig_16,5,0.677976,,IS1 family transposase IS1D
BBFGCJEA_00152,ec_contig_4,17,0.677543,,hypothetical protein
BBFGCJEA_00372,ec_contig_7,24,0.677362,zraR,Transcriptional regulatory protein ZraR
BBFGCJEA_01515,ec_contig_16,43,0.671357,ynfF,putative dimethyl sulfoxide reductase chain YnfF
BBFGCJEA_02054,ec_contig_16,22,0.671014,sbnD,Staphyloferrin B transporter
BBFGCJEA_04068,ec_contig_18,19,0.667663,proW,Glycine betaine/proline betaine transport system permease protein ProW
BBFGCJEA_01430,ec_contig_16,14,0.66659,ydhU,Putative cytochrome YdhU
BBFGCJEA_02813,ec_contig_16,17,0.664799,paoD,Molybdenum cofactor insertion chaperone PaoD
BBFGCJEA_01032,ec_contig_11,24,0.663845,dnaK_1,Chaperone protein DnaK
BBFGCJEA_03257,ec_contig_16,6,0.662377,valS_5,Valine--tRNA ligase
BBFGCJEA_00348,ec_contig_7,37,0.660323,,hypothetical protein
BBFGCJEA_02660,ec_contig_16,30,0.66004,sgrR_1,HTH-type transcriptional regulator SgrR
BBFGCJEA_03318,ec_contig_17,26,0.657898,scpC,Propanoyl-CoA:succinate CoA transferase
BBFGCJEA_01024,ec_contig_11,54,0.656566,mdtC,Multidrug resistance protein MdtC
BBFGCJEA_02403,ec_contig_16,10,0.656566,,hypothetical protein
BBFGCJEA_03831,ec_contig_17,5,0.656566,,hypothetical protein
BBFGCJEA_02830,ec_contig_16,20,0.654843,,IS481 family transposase ISEc19
BBFGCJEA_02851,ec_contig_16,8,0.652275,klcA_1,Antirestriction protein KlcA
BBFGCJEA_03099,ec_contig_16,12,0.650857,creB,Transcriptional regulatory protein CreB
BBFGCJEA_02453,ec_contig_16,29,0.649494,hscC,molecular chaperone HscC
BBFGCJEA_01809,ec_contig_16,24,0.648039,puuP,Putrescine importer PuuP
BBFGCJEA_03718,ec_contig_17,17,0.646558,gspK,Putative type II secretion system protein K
BBFGCJEA_01474,ec_contig_16,10,0.646361,rsxB,Ion-translocating oxidoreductase complex subunit B
BBFGCJEA_03407,ec_contig_17,16,0.645942,,hypothetical protein
BBFGCJEA_03920,ec_contig_18,7,0.642083,,hypothetical protein
BBFGCJEA_00239,ec_contig_4,25,0.641706,dtpC,Dipeptide and tripeptide permease C
BBFGCJEA_02464,ec_contig_16,11,0.641226,nadD,Nicotinate-nucleotide adenylyltransferase
BBFGCJEA_01377,ec_contig_16,13,0.640995,,hypothetical protein
BBFGCJEA_01206,ec_contig_16,6,0.639731,flhD,Flagellar transcriptional regulator FlhD
BBFGCJEA_03765,ec_contig_17,15,0.638639,php,Phosphotriesterase homology protein
BBFGCJEA_00928,ec_contig_11,25,0.637769,mtlK,Mannitol 2-dehydrogenase
BBFGCJEA_00775,ec_contig_11,20,0.634848,yfcJ,putative MFS-type transporter YfcJ
BBFGCJEA_00251,ec_contig_4,23,0.634778,melA,Alpha-galactosidase
BBFGCJEA_03657,ec_contig_17,20,0.633236,,hypothetical protein
BBFGCJEA_04310,ec_contig_18,22,0.630907,yfeW,Putative D-alanyl-D-alanine carboxypeptidase
BBFGCJEA_02600,ec_contig_16,30,0.630038,gcl,Glyoxylate carboligase
BBFGCJEA_03512,ec_contig_17,15,0.630038,garR,2-hydroxy-3-oxopropionate reductase
BBFGCJEA_03819,ec_contig_17,10,0.630038,,hypothetical protein
BBFGCJEA_03413,ec_contig_17,27,0.628393,ygiS,putative deoxycholate-binding periplasmic protein YgiS
BBFGCJEA_00689,ec_contig_7,15,0.627924,rhaR_2,HTH-type transcriptional activator RhaR
BBFGCJEA_04031,ec_contig_18,17,0.627429,ascG,HTH-type transcriptional regulator AscG
BBFGCJEA_00295,ec_contig_4,22,0.626586,gltP,Proton/glutamate-aspartate symporter
BBFGCJEA_01617,ec_contig_16,15,0.625824,ddpC,putative D%2CD-dipeptide transport system permease protein DdpC
BBFGCJEA_03112,ec_contig_16,17,0.625578,lplA,Lipoate-protein ligase A
BBFGCJEA_03248,ec_contig_16,20,0.625301,yjgN_1,Inner membrane protein YjgN
BBFGCJEA_01580,ec_contig_16,6,0.623738,,hypothetical protein
BBFGCJEA_03206,ec_contig_16,16,0.623738,yjhH,putative 2-dehydro-3-deoxy-D-pentonate aldolase YjhH
BBFGCJEA_03974,ec_contig_18,13,0.623738,,hypothetical protein
BBFGCJEA_00033,ec_contig_15,15,0.621666,dppC,Dipeptide transport system permease protein DppC
BBFGCJEA_00851,ec_contig_11,13,0.621348,rhmR,putative HTH-type transcriptional regulator RhmR
BBFGCJEA_02141,ec_contig_16,11,0.620916,,hypothetical protein
BBFGCJEA_02835,ec_contig_16,6,0.618583,,hypothetical protein
BBFGCJEA_00209,ec_contig_4,5,0.617562,yjeO,Inner membrane protein YjeO
BBFGCJEA_04235,ec_contig_18,37,0.617067,pdeF,Cyclic di-GMP phosphodiesterase PdeF
BBFGCJEA_04346,ec_contig_18,36,0.615194,pdeA,putative cyclic di-GMP phosphodiesterase PdeA
BBFGCJEA_00422,ec_contig_7,14,0.614953,rhaS_1,HTH-type transcriptional activator RhaS
BBFGCJEA_03890,ec_contig_17,7,0.614953,arsC,Arsenate reductase
BBFGCJEA_04358,ec_contig_18,41,0.614742,fryA_2,Multiphosphoryl transfer protein 1
BBFGCJEA_03820,ec_contig_17,22,0.61397,gntU,Low-affinity gluconate transporter
BBFGCJEA_01503,ec_contig_16,6,0.613513,mdtJ,Spermidine export protein MdtJ
BBFGCJEA_02818,ec_contig_16,14,0.612795,,hypothetical protein
BBFGCJEA_01104,ec_contig_16,51,0.611743,flu,Antigen 43
BBFGCJEA_02465,ec_contig_16,10,0.611508,cobC,Adenosylcobalamin/alpha-ribazole phosphatase
BBFGCJEA_00950,ec_contig_11,17,0.611155,galS,HTH-type transcriptional regulator GalS
BBFGCJEA_00504,ec_contig_7,16,0.610386,,hypothetical protein
BBFGCJEA_03658,ec_contig_17,18,0.610178,yhdY,Inner membrane amino-acid ABC transporter permease protein YhdY
BBFGCJEA_00032,ec_contig_15,16,0.608525,dppD,Dipeptide transport ATP-binding protein DppD
BBFGCJEA_03097,ec_contig_16,22,0.608525,creD,Inner membrane protein CreD
BBFGCJEA_03450,ec_contig_17,6,0.608525,folB,Dihydroneopterin aldolase
BBFGCJEA_04295,ec_contig_18,6,0.608525,,hypothetical protein
BBFGCJEA_02406,ec_contig_16,68,0.606784,rhsC_2,Protein RhsC
BBFGCJEA_00927,ec_contig_11,16,0.606675,yeiR,Zinc chaperone YeiR
BBFGCJEA_03941,ec_contig_18,23,0.606595,fucK,L-fuculokinase
BBFGCJEA_02210,ec_contig_16,10,0.605571,dmsB_2,Anaerobic dimethyl sulfoxide reductase chain B
BBFGCJEA_02725,ec_contig_16,5,0.605571,yaiY,Inner membrane protein YaiY
BBFGCJEA_01909,ec_contig_16,31,0.604246,dhaR,PTS-dependent dihydroxyacetone kinase operon regulatory protein
BBFGCJEA_00906,ec_contig_11,9,0.603617,dsbE,Thiol:disulfide interchange protein DsbE
BBFGCJEA_01869,ec_contig_16,3,0.603617,,IS4 family transposase ISCro3
BBFGCJEA_02663,ec_contig_16,6,0.603617,,putative protein
BBFGCJEA_02937,ec_contig_16,12,0.603617,lpxG,UDP-2%2C3-diacylglucosamine pyrophosphatase LpxG
BBFGCJEA_02311,ec_contig_16,28,0.60327,ybhF,putative multidrug ABC transporter ATP-binding protein YbhF
BBFGCJEA_03273,ec_contig_17,15,0.601676,arcC1,Carbamate kinase 1
BBFGCJEA_01001,ec_contig_11,12,0.601193,ggaR,HTH-type transcriptional regulator GgaR
BBFGCJEA_00622,ec_contig_7,30,0.600711,kup,Low affinity potassium transport system protein Kup
BBFGCJEA_01755,ec_contig_16,13,0.600637,recT,Protein RecT
BBFGCJEA_01742,ec_contig_16,9,0.600389,ydaW,Protein YdaW
BBFGCJEA_02796,ec_contig_16,11,0.599224,rhaR_3,HTH-type transcriptional activator RhaR
BBFGCJEA_02867,ec_contig_16,6,0.598788,yafP,putative N-acetyltransferase YafP
BBFGCJEA_03508,ec_contig_17,15,0.597832,tsaR_2,HTH-type transcriptional regulator TsaR
BBFGCJEA_00758,ec_contig_11,9,0.597196,yfcV,putative fimbrial-like protein YfcV
BBFGCJEA_03747,ec_contig_17,9,0.597196,pabA,Aminodeoxychorismate synthase component 2
BBFGCJEA_02415,ec_contig_16,21,0.595386,potE,Putrescine transporter PotE
BBFGCJEA_02708,ec_contig_16,50,0.594602,sbcC,Nuclease SbcCD subunit C
BBFGCJEA_01199,ec_contig_16,8,0.594036,ftnA_2,Bacterial non-heme ferritin
BBFGCJEA_03946,ec_contig_18,12,0.594036,ygdG,Flap endonuclease Xni
BBFGCJEA_04292,ec_contig_18,6,0.594036,,hypothetical protein
BBFGCJEA_02847,ec_contig_16,13,0.591868,,hypothetical protein
BBFGCJEA_00552,ec_contig_7,29,0.591124,recQ,ATP-dependent DNA helicase RecQ
BBFGCJEA_01554,ec_contig_16,9,0.59091,nohA_1,Prophage DNA-packing protein NohA
BBFGCJEA_03152,ec_contig_16,22,0.590204,hsdS,Type I restriction enzyme EcoKI specificity subunit
BBFGCJEA_00987,ec_contig_11,13,0.589716,yehF,Protein YehF
BBFGCJEA_03983,ec_contig_18,42,0.589359,ygcB,CRISPR-associated endonuclease/helicase Cas3
BBFGCJEA_03194,ec_contig_16,16,0.588779,,hypothetical protein
BBFGCJEA_01644,ec_contig_16,10,0.588432,,ISAs1 family transposase ISEc26
BBFGCJEA_02841,ec_contig_16,18,0.587816,ltrA,Group II intron-encoded protein LtrA
BBFGCJEA_02751,ec_contig_16,19,0.586684,mhpT,3-(3-hydroxy-phenyl)propionate transporter
BBFGCJEA_00366,ec_contig_7,6,0.584754,,hypothetical protein
BBFGCJEA_03844,ec_contig_17,6,0.584754,panZ,PanD regulatory factor
BBFGCJEA_01555,ec_contig_16,15,0.582933,,hypothetical protein
BBFGCJEA_00856,ec_contig_11,14,0.582155,,ISNCY family transposase ISSen7
BBFGCJEA_02574,ec_contig_16,8,0.580221,sfmF,putative fimbrial-like protein SfmF
BBFGCJEA_03166,ec_contig_16,4,0.580221,,hypothetical protein
BBFGCJEA_03719,ec_contig_17,18,0.578726,gspL,Putative type II secretion system protein L
BBFGCJEA_03769,ec_contig_17,14,0.5783,,hypothetical protein
BBFGCJEA_00875,ec_contig_11,12,0.577981,,hypothetical protein
BBFGCJEA_04311,ec_contig_18,22,0.577778,murP,PTS system N-acetylmuramic acid-specific EIIBC component
BBFGCJEA_00325,ec_contig_4,5,0.577535,,hypothetical protein
BBFGCJEA_03612,ec_contig_17,23,0.577303,nanT,Sialic acid transporter NanT
BBFGCJEA_00542,ec_contig_7,22,0.576564,,hypothetical protein
BBFGCJEA_03874,ec_contig_17,25,0.576468,,hypothetical protein
BBFGCJEA_00337,ec_contig_7,3,0.575758,,hypothetical protein
BBFGCJEA_03503,ec_contig_17,6,0.575758,tdcF,Putative reactive intermediate deaminase TdcF
BBFGCJEA_02165,ec_contig_16,40,0.575537,elfC,putative outer membrane usher protein ElfC
BBFGCJEA_01130,ec_contig_16,10,0.574874,zinT,Metal-binding protein ZinT
BBFGCJEA_00596,ec_contig_7,31,0.573765,rep,ATP-dependent DNA helicase Rep
BBFGCJEA_01823,ec_contig_16,5,0.572237,yciH,putative protein YciH
BBFGCJEA_00705,ec_contig_7,27,0.571848,ade,Adenine deaminase
BBFGCJEA_02736,ec_contig_16,13,0.571028,tauD,Alpha-ketoglutarate-dependent taurine dioxygenase
BBFGCJEA_01526,ec_contig_16,14,0.568881,,hypothetical protein
BBFGCJEA_02133,ec_contig_16,17,0.568555,hyaA,Hydrogenase-1 small chain
BBFGCJEA_00886,ec_contig_11,16,0.567034,apbE,FAD:protein FMN transferase
BBFGCJEA_00043,ec_contig_15,10,0.567034,yiaD,putative lipoprotein YiaD
BBFGCJEA_00090,ec_contig_15,7,0.567034,,hypothetical protein
BBFGCJEA_01504,ec_contig_16,5,0.567034,mdtI,Spermidine export protein MdtI
BBFGCJEA_01744,ec_contig_16,13,0.567034,,hypothetical protein
BBFGCJEA_02570,ec_contig_16,4,0.567034,,hypothetical protein
BBFGCJEA_03255,ec_contig_16,3,0.567034,valS_3,Valine--tRNA ligase
BBFGCJEA_03527,ec_contig_17,12,0.567034,manZ_2,PTS system mannose-specific EIID component
BBFGCJEA_04088,ec_contig_18,12,0.567034,,hypothetical protein
BBFGCJEA_03652,ec_contig_17,47,0.566487,acrF,multidrug efflux RND transporter permease subunit AcrF
BBFGCJEA_00572,ec_contig_7,25,0.56498,,N-acetylgalactosamine-6-O-sulfatase
BBFGCJEA_00005,ec_contig_15,11,0.564701,gadW,HTH-type transcriptional regulator GadW
BBFGCJEA_02965,ec_contig_16,9,0.564185,yadK,putative fimbrial-like protein YadK
BBFGCJEA_02484,ec_contig_16,25,0.563958,dpiB,Sensor histidine kinase DpiB
BBFGCJEA_01025,ec_contig_11,47,0.563222,mdtB,Multidrug resistance protein MdtB
BBFGCJEA_00183,ec_contig_4,6,0.562771,,hypothetical protein
BBFGCJEA_03807,ec_contig_17,24,0.561715,norR_2,Anaerobic nitric oxide reductase transcription regulator NorR
BBFGCJEA_02866,ec_contig_16,4,0.560663,,hypothetical protein
BBFGCJEA_03258,ec_contig_16,4,0.560663,,hypothetical protein
BBFGCJEA_03904,ec_contig_18,14,0.559765,dgcR,HTH-type transcriptional regulator DgcR
BBFGCJEA_02112,ec_contig_16,16,0.557531,yccM,Putative electron transport protein YccM
BBFGCJEA_02760,ec_contig_16,7,0.556199,cynS,Cyanate hydratase
BBFGCJEA_00953,ec_contig_11,15,0.555256,mglC,Galactose/methyl galactoside import permease protein MglC
BBFGCJEA_02594,ec_contig_16,17,0.555159,glxK,Glycerate 3-kinase
BBFGCJEA_00764,ec_contig_11,8,0.554434,yfcP,putative fimbrial-like protein YfcP
BBFGCJEA_01153,ec_contig_16,4,0.554434,fliQ,Flagellar biosynthetic protein FliQ
BBFGCJEA_04369,ec_contig_18,14,0.554434,,hypothetical protein
BBFGCJEA_00438,ec_contig_7,9,0.553068,,hypothetical protein
BBFGCJEA_04270,ec_contig_18,46,0.552831,acrB_3,multidrug efflux RND transporter permease subunit AcrB
BBFGCJEA_00961,ec_contig_11,14,0.552679,dusC,tRNA-dihydrouridine(16) synthase
BBFGCJEA_03520,ec_contig_17,7,0.552679,levE,PTS system fructose-specific EIIB component
BBFGCJEA_00083,ec_contig_15,17,0.552268,adhB,Alcohol dehydrogenase 2
BBFGCJEA_01553,ec_contig_16,6,0.54634,ydfO_1,putative protein YdfO
BBFGCJEA_02549,ec_contig_16,6,0.54634,ydfO_3,putative protein YdfO
BBFGCJEA_02984,ec_contig_16,27,0.545014,,hypothetical protein
BBFGCJEA_00457,ec_contig_7,11,0.544533,cdh,CDP-diacylglycerol pyrophosphatase
BBFGCJEA_01508,ec_contig_16,13,0.544201,hcaR_1,Hca operon transcriptional activator HcaR
BBFGCJEA_01265,ec_contig_16,21,0.543506,rsmF,Ribosomal RNA small subunit methyltransferase F
BBFGCJEA_01471,ec_contig_16,9,0.542381,rsxG,Ion-translocating oxidoreductase complex subunit G
BBFGCJEA_01547,ec_contig_16,3,0.542381,,hypothetical protein
BBFGCJEA_02737,ec_contig_16,12,0.542381,ssuC_2,Putative aliphatic sulfonates transport permease protein SsuC
BBFGCJEA_04037,ec_contig_18,14,0.542381,gutQ,Arabinose 5-phosphate isomerase GutQ
BBFGCJEA_01498,ec_contig_16,20,0.541204,ydgI,Putative arginine/ornithine antiporter
BBFGCJEA_04251,ec_contig_18,24,0.538479,hyfG,Hydrogenase-4 component G
BBFGCJEA_00061,ec_contig_15,17,0.538251,xylH,Xylose transport system permease protein XylH
BBFGCJEA_01402,ec_contig_16,11,0.538127,fixA_1,Protein FixA
BBFGCJEA_00213,ec_contig_4,26,0.537883,frdA,Fumarate reductase flavoprotein subunit
BBFGCJEA_01596,ec_contig_16,19,0.537461,hipA,Serine/threonine-protein kinase toxin HipA
BBFGCJEA_03338,ec_contig_17,20,0.536549,galP,Galactose-proton symporter
BBFGCJEA_00082,ec_contig_15,22,0.53498,aldB,Aldehyde dehydrogenase B
BBFGCJEA_02416,ec_contig_16,3,0.534632,,hypothetical protein
BBFGCJEA_03967,ec_contig_18,2,0.530841,yqcG,putative protein YqcG
BBFGCJEA_01472,ec_contig_16,15,0.530089,rsxD,Ion-translocating oxidoreductase complex subunit D
BBFGCJEA_01200,ec_contig_16,14,0.529232,araF,L-arabinose-binding periplasmic protein
BBFGCJEA_04192,ec_contig_18,15,0.528591,gutB,Sorbitol dehydrogenase
BBFGCJEA_02312,ec_contig_16,16,0.528032,ybhS,putative multidrug ABC transporter permease YbhS
BBFGCJEA_04040,ec_contig_18,11,0.527778,srlD,Sorbitol-6-phosphate 2-dehydrogenase
BBFGCJEA_02515,ec_contig_16,14,0.527633,fepG,Ferric enterobactin transport system permease protein FepG
BBFGCJEA_04218,ec_contig_18,32,0.526639,pbpC,Penicillin-binding protein 1C
BBFGCJEA_03777,ec_contig_17,17,0.52623,pilQ,Fimbrial assembly protein PilQ
BBFGCJEA_00776,ec_contig_11,14,0.526044,flk,Flagellar regulator flk
BBFGCJEA_02080,ec_contig_16,34,0.524928,pgaA,Poly-beta-1%2C6-N-acetyl-D-glucosamine export protein
BBFGCJEA_02473,ec_contig_16,9,0.524639,lipB,Octanoyltransferase
BBFGCJEA_01226,ec_contig_16,34,0.523632,torZ,Trimethylamine-N-oxide reductase 2
BBFGCJEA_00286,ec_contig_4,13,0.523135,alsK,D-allose kinase
BBFGCJEA_03889,ec_contig_17,18,0.522199,arsB_1,Arsenical pump membrane protein
BBFGCJEA_00719,ec_contig_7,29,0.52128,recG,ATP-dependent DNA helicase RecG
BBFGCJEA_00154,ec_contig_4,27,0.519782,cpdB,2'%2C3'-cyclic-nucleotide 2'-phosphodiesterase/3'-nucleotidase
BBFGCJEA_01211,ec_contig_16,7,0.519782,cheW,Chemotaxis protein CheW
BBFGCJEA_01757,ec_contig_16,3,0.519782,,hypothetical protein
BBFGCJEA_00683,ec_contig_7,23,0.517905,aspT_1,Aspartate/alanine antiporter
BBFGCJEA_03186,ec_contig_16,10,0.515486,fimC,Chaperone protein FimC
BBFGCJEA_03532,ec_contig_17,15,0.51407,yraK,putative fimbrial-like protein YraK
BBFGCJEA_00283,ec_contig_4,21,0.512661,rbsA_1,Ribose import ATP-binding protein RbsA
BBFGCJEA_02604,ec_contig_16,15,0.512661,selU,tRNA 2-selenouridine synthase
BBFGCJEA_00497,ec_contig_7,17,0.512249,yihS,Sulfoquinovose isomerase
BBFGCJEA_01587,ec_contig_16,14,0.51216,lsrB,Autoinducer 2-binding protein LsrB
BBFGCJEA_01882,ec_contig_16,21,0.510663,narH,Respiratory nitrate reductase 1 beta chain
